,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
7997,Autovettura,1,0,1,0,0.0,41.9127,12.4781,1,1,1
12572,Autovettura,1,0,0,0,0.0,41.8955,12.5606,1,1,1
12571,Autocarro,0,0,1,0,0.0,42.0412,12.4706,4,1,1
12515,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12514,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12513,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12512,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12511,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12510,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12576,Motociclo,1,0,0,0,0.0,41.9152,12.457,1,1,1
12509,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12486,Autovettura,0,0,3,0,0.0,41.8067,12.4518,1,1,1
12485,Autovettura,0,0,3,0,0.0,41.8067,12.4518,1,1,1
12484,Autovettura,0,0,3,0,0.0,41.8067,12.4518,1,1,1
12466,Autovettura,0,0,1,0,0.0,41.8942,12.5068,4,1,1
12465,Motociclo,0,0,1,0,0.0,41.8942,12.5068,4,1,0
12395,Autovettura,0,0,3,0,0.0,41.9456,12.4271,1,1,0
12394,Motociclo,0,0,3,0,0.0,41.9456,12.4271,1,1,0
12393,Motociclo,0,0,3,0,0.0,41.9456,12.4271,1,1,0
12508,Autovettura,1,0,8,0,0.0,41.8832,12.4056,2,2,0
12596,Motociclo,0,0,1,0,0.0,41.8481,12.4427,1,1,0
12684,Autovettura,1,0,0,0,0.0,41.8248,12.6447,1,1,0
12690,Autocarro,1,0,0,0,0.0,41.9668,12.4404,1,2,1
13114,Motociclo,0,0,1,0,0.0,41.907,12.4802,1,1,0
13094,Motociclo,1,0,1,0,0.0,41.8899,12.6931,1,2,1
13093,Autovettura,1,0,1,0,0.0,41.8899,12.6931,1,2,1
13075,Autovettura,0,0,2,0,0.0,41.9192,12.5671,1,3,1
13074,Autovettura,0,0,2,0,0.0,41.9192,12.5671,1,3,1
13007,Autovettura,0,0,1,0,0.0,41.8875,12.5541,1,1,1
13003,Autovettura,0,0,1,0,0.0,41.9403,12.4631,1,2,0
12952,Motociclo,1,0,0,0,0.0,41.8906,12.5115,4,2,1
12929,Autovettura,0,0,2,0,0.0,41.8943,12.48,1,2,1
12928,Autovettura,0,0,2,0,0.0,41.8943,12.48,1,2,0
12827,Autovettura,0,0,2,0,0.0,41.9478,12.3842,1,1,1
12826,Autovettura,0,0,2,0,0.0,41.9478,12.3842,1,1,1
12821,Autocarro,0,0,1,0,0.0,41.8443,12.3479,1,1,0
12759,Autovettura,0,0,1,0,0.0,41.8851,12.3618,1,2,1
12747,Autovettura,0,0,1,0,0.0,41.8249,12.6411,1,1,0
12704,Autovettura,0,0,1,0,0.0,41.9508,12.5415,1,2,1
12693,Autovettura,0,0,3,0,0.0,41.9127,12.5209,1,2,1
12692,Autovettura,0,0,3,0,0.0,41.9127,12.5209,1,2,1
12691,Autovettura,0,0,3,0,0.0,41.9127,12.5209,1,2,1
12387,Autovettura,1,0,1,0,0.0,41.9404,12.4411,1,2,0
12386,Autovettura,1,0,1,0,0.0,41.9404,12.4411,1,2,0
12336,Autovettura,0,0,2,0,0.0,41.9497,12.5211,1,1,0
12335,Autovettura,0,0,2,0,0.0,41.9497,12.5211,1,1,0
11575,Autovettura,0,0,3,0,0.0,41.8964,12.4613,1,2,0
11572,Motociclo,1,0,0,0,0.0,41.8667,12.4231,1,2,0
11556,Autovettura,0,0,1,0,0.0,41.7709,12.3629,1,1,0
