,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
11320,Autovettura,0,0,3,0,0.0,41.8947,12.4929,1,1,0
15406,Autovettura,0,0,1,0,0.0,41.9144,12.5482,1,1,1
15405,Autovettura,0,0,1,0,0.0,41.9144,12.5482,1,1,0
15398,Autocarro,0,0,2,0,0.0,41.716,12.314,2,2,0
15397,Autocarro,0,0,2,0,0.0,41.716,12.314,2,2,1
15396,Autovettura,0,0,2,0,0.0,41.716,12.314,2,2,1
15388,Autovettura,0,0,1,0,0.0,41.8957,12.5628,1,1,1
15387,Autovettura,0,0,1,0,0.0,41.8957,12.5628,1,1,1
15319,Autovettura,0,0,2,0,0.0,41.8652,12.4702,1,2,0
15318,Autovettura,0,0,2,0,0.0,41.8652,12.4702,1,2,0
15310,Autovettura,0,0,2,0,0.0,,,1,1,1
15309,Autocarro,0,0,2,0,0.0,,,1,1,1
15308,Autocarro,0,0,2,0,0.0,,,1,1,1
15292,Autovettura,1,0,2,0,0.0,41.8668,12.5959,1,3,0
15291,Autocarro,1,0,2,0,0.0,41.8668,12.5959,1,3,1
15290,Autocarro,1,0,2,0,0.0,41.8668,12.5959,1,3,1
15252,Autovettura,1,0,1,0,0.0,41.9209,12.5101,1,3,0
15251,Autovettura,1,0,1,0,0.0,41.9209,12.5101,1,3,0
15067,Autovettura,0,0,0,0,0.0,41.8795,12.486,1,1,1
15098,Autovettura,0,0,0,0,0.0,41.876,12.5415,1,3,1
15099,Autovettura,0,0,1,0,0.0,41.9152,12.4506,1,1,1
15100,Autovettura,0,0,1,0,0.0,41.9152,12.4506,1,1,1
15171,Autovettura,0,0,0,0,0.0,41.8758,12.5415,1,2,1
15179,Autovettura,0,0,1,0,0.0,42.0056,12.4802,1,1,0
15407,Autovettura,0,0,3,0,0.0,41.8083,12.4358,2,2,1
15180,Autovettura,0,0,1,0,0.0,42.0056,12.4802,1,1,1
15193,Autovettura,0,0,2,0,0.0,41.9057,12.4449,1,2,1
15196,Autovettura,0,0,1,0,0.0,41.9357,12.5353,1,1,1
15197,Autovettura,0,0,1,0,0.0,41.9357,12.5353,1,1,1
15227,Autovettura,1,0,1,0,0.0,41.9558,12.4007,1,1,0
15228,Autovettura,1,0,1,0,0.0,41.9558,12.4007,1,1,1
15229,Motociclo,1,0,1,0,0.0,41.9558,12.4007,1,1,0
15192,Autovettura,0,0,2,0,0.0,41.9057,12.4449,1,2,1
15066,Autovettura,0,0,0,0,0.0,41.8795,12.486,1,1,1
15408,Autovettura,0,0,3,0,0.0,41.8083,12.4358,2,2,1
15410,Autovettura,0,0,3,0,0.0,41.8083,12.4358,2,2,1
15722,Autovettura,0,0,1,0,0.0,41.7318,12.2936,1,2,1
15721,Autovettura,0,0,1,0,0.0,41.7318,12.2936,1,2,0
15672,Autovettura,1,0,1,0,0.0,41.9259,12.4814,1,1,1
15671,Autovettura,1,0,1,0,0.0,41.9259,12.4814,1,1,1
15664,Autovettura,0,0,1,0,0.0,41.9057,12.5057,1,1,1
15663,Autovettura,0,0,1,0,0.0,41.9057,12.5057,1,1,1
15629,Autovettura,0,0,1,0,0.0,41.9101,12.5446,1,1,1
15628,Autocarro,0,0,1,0,0.0,41.9101,12.5446,1,1,0
15601,Autovettura,0,0,2,0,0.0,41.8683,12.6053,1,2,0
15600,Autovettura,0,0,2,0,0.0,41.8683,12.6053,1,2,0
15580,Autovettura,0,0,1,0,0.0,41.907,12.4701,1,1,1
15579,Autovettura,0,0,1,0,0.0,41.907,12.4701,1,1,1
